"iteration","tmat","fmat","dlm","LH_2022_class1","LH_2022_class2","LH_2022_class3","LH_2023_class1","LH_2023_class2","LH_2023_class3","LH_2024_class1","LH_2024_class2","LH_2024_class3","LH_2025_class1","LH_2025_class2","LH_2025_class3","OBC_2022_class1","OBC_2022_class2","OBC_2022_class3","OBC_2025_class1","OBC_2025_class2","OBC_2025_class3"
2145,1.37132686376572,0.662676015601028,0.200880407728255,1,1655,54448,856459.406135962,106785.35274609,104426.922453158,1889698.12084408,511980.534212428,496665.069007701,6212697.20206106,1239983.41942714,1216948.32399415,1,1,1770,62350.7450545083,586570.225551947,595886.092114101
2146,1.77858783062547,0.979972973722033,0.153746877063531,1,1655,54448,4218452.13196204,138498.802803073,135439.958460982,7211066.8619267,2954959.06869398,2842072.33679172,26832119.1394002,6779170.31753516,6709691.78994367,1,1,1770,338180.157143945,1063735.79815514,1078988.45392264
2147,1.4075634486042,0.912680811947212,0.235387417860329,1,1655,54448,466978.937132713,109607.099039067,107186.348476874,1082032.7196902,318792.553004169,311836.679498838,2619425.02514143,742382.526716997,729845.598234892,1,1,1770,34442.3728875905,596803.285450342,607604.338209389
2148,1.8765953624621,1.00177928558551,0.208154809044208,1,1655,54448,1068544.55134638,146130.658588505,142903.259295638,3056302.19033245,878542.950183684,853200.504057329,8440283.10508752,2777817.82016105,2729348.16184605,1,1,1770,84659.2569450254,995264.039573439,1020758.28617444
2149,1.1158666507341,0.730059937189799,0.308619581942912,1,1655,54448,45333.9733717729,86892.6417652359,84973.556110677,86008.1001168258,64878.1014091704,66143.875000491,67872.6312771616,63673.9749686172,64068.0016200372,1,1,1770,3590.7796925079,406545.300702531,411572.354512476
2150,1.57598950117826,1.21639910977101,0.156326047575567,1,1655,54448,4910954.67737445,122722.451702957,120012.039270202,6460761.51276363,3023731.04277718,2905818.15539488,31841476.0095671,5597315.57989739,5557077.90959205,1,1,1770,396657.623067944,905603.032063808,913561.94422038
2151,1.42048496427014,1.0337837554398,0.193302864406724,1,1655,54448,1628663.49413419,110613.298687642,108170.325492186,3477553.81391782,948801.943305697,915746.623621211,11489135.7849063,2366096.99460416,2322287.03620216,1,1,1770,122186.345314325,648872.828456639,658247.589068637
2152,1.73983359644189,0.780816067638807,0.305871580168605,1,1655,54448,52805.8264402507,135481.006917172,132488.812738724,151984.999836575,136778.907417903,140727.474283852,160353.890431259,188273.957568489,190505.530333515,1,1,1770,5229.75740774132,825685.229513507,847796.106519149
2153,1.82587819779292,1.18844060034025,0.152462604828179,1,1655,54448,5281274.49465443,142181.3081728,139041.133086421,6783465.47525651,3772808.19180841,3626432.1413103,42601521.5884544,7205035.03578353,7183786.36066619,1,1,1770,418757.121389584,1164780.75895509,1179471.14030909
2154,1.71181283798069,0.996251061896328,0.256520090531558,1,1655,54448,283173.564828463,133299.027802232,130355.024180923,794946.606575184,282953.517130573,280511.477580357,1506932.86635729,693982.068218609,685092.813102123,1,1,1770,22830.6927917644,813968.011618626,834585.163740246
2155,1.5849213742651,0.754931152996141,0.344387463841122,1,1655,54448,15658.7585112375,123417.977506078,120692.203892398,40707.0527826599,95305.2282755432,99339.3201024653,34056.6090239704,80682.9438587599,83770.8051509073,1,1,1770,2255.32559964839,703919.191402969,720632.768860057
2156,1.75448171738535,0.970205405796878,0.150836635171436,1,1655,54448,4488587.7386455,136621.657482216,133604.271226605,7118376.18599571,3093671.5313894,2974741.48720644,29842184.5649501,6713883.13346958,6654049.09336573,1,1,1770,360633.341518211,1053496.31401941,1067412.29254788
2157,1.213915260043,0.670467294403352,0.339861541660503,1,1655,54448,15967.6182284244,94527.6962573232,92439.9850062825,32448.6949946016,60407.5387837468,62586.829760998,22542.8297329648,42612.1050871482,43955.2418024592,1,1,1770,1880.72809362284,460540.250972471,467469.505737696
2158,1.36505829486996,1.09843750550644,0.326054344151635,1,1655,54448,39987.2696088525,106297.218692544,103949.569186577,91585.2930026994,86210.4814592836,88557.4459957196,78812.1050419107,91354.7047450621,92525.7890832304,1,1,1770,3725.4343040317,553424.457429018,563768.359498776
2159,1.77093773409724,0.857616829313338,0.337820625014137,1,1655,54448,21820.4699451246,137903.089061956,134857.40148057,63269.1884845164,119945.899317105,124942.686693072,59126.9638622917,121164.013144785,125181.88164101,1,1,1770,2889.93110975452,849686.242855427,873061.35169402
2160,1.61026964811608,1.29702463359572,0.1006155850715,1,1655,54448,20053841.9191581,125391.849991335,122622.48200311,13085334.3707407,12349716.8983652,11844080.8153579,524227420.986479,15220756.6573815,15390388.4213621,1,1,1770,1018615.13249443,1598468.85572904,1580436.49201565
2161,1.65018264688551,0.687833971064538,0.242756539979018,1,1655,54448,287360.829380724,128499.878985272,125661.867971181,779545.198118995,272515.239986402,269847.682704491,1479901.76618061,653093.889867438,644461.257010381,1,1,1770,22910.8892776846,765318.623931516,783733.856374581
2162,1.85491317017004,1.12788695058553,0.309317294880748,1,1655,54448,68608.9755227228,144442.264221418,141252.154316275,209800.818661334,162990.251958013,167165.574508257,243611.152247756,259096.418312359,261076.280449914,1,1,1770,6560.1898915759,923363.268861711,950071.639126094
2163,1.70290361363441,0.792252125625964,0.232954581000376,1,1655,54448,433422.377469139,132605.265658684,129676.584266626,1198243.26472914,378201.773791927,371699.396196691,2785078.85859618,1010016.88751197,994414.744729931,1,1,1770,34380.6540151605,813839.997889384,833845.434658381
2164,1.13384088184685,1.0333768638433,0.190669623808935,1,1655,54448,1743246.15187589,88292.2968441453,86342.2988139388,3062146.31090565,797483.328383074,768392.860033643,13015834.0787801,1647513.5782531,1615580.20869378,1,1,1770,117799.491341777,463853.406876562,467259.94687538
2165,1.15885511981323,0.721004658914171,0.226302767486777,1,1655,54448,472692.164652629,90240.1579234363,88247.1399990431,917466.931312802,256830.686854279,250420.39068334,2230721.22701213,512730.8797255,503544.078330157,1,1,1770,31403.7947685772,442448.34386989,447756.543028426
2166,0.900365306437016,0.79812601528829,0.118228117085528,1,1655,54448,8146155.57419288,70111.5316768449,68563.0687468801,2531532.35548022,2816281.3326668,2701672.50998783,48542842.4838496,1786673.46516892,1814732.74070478,1,1,1770,583305.806268148,467970.611311502,462902.628051504
2167,0.841346208099276,1.16907571478514,0.296153965895064,1,1655,54448,105223.036675744,65515.7089001765,64068.7479775442,153586.52158763,61520.4945819503,61214.8557750792,145573.532338031,68572.2961838747,67860.1125611272,1,1,1770,6095.87758593227,272981.6479252,274157.746358313
2168,1.6449585181661,1.16692727075424,0.249487405375112,1,1655,54448,404000.444166041,128093.075587165,125264.0491148,1084217.02874373,344261.62844147,338553.752515588,2435932.48099731,884162.739264838,870617.100271432,1,1,1770,31802.4915338618,766498.639109385,784521.493115189
2169,1.39035275941715,1.24050305928104,0.182221530145034,1,1655,54448,2602507.32455663,108266.90104222,105875.749703824,4909797.37503787,1441599.80552381,1387768.54582209,8163453.56240639,3320725.64600999,3263676.03352945,1,1,1770,197703.531464951,662790.445440374,669992.158517376
2170,1.39811624968424,1.09734007801162,0.182460716250353,1,1655,54448,2288103.26859008,108871.444764521,106466.941649019,4503082.52260185,1283050.23877172,1235885.45513986,8455263.76397005,3042890.95808723,2988911.4246046,1,1,1770,173024.644194077,657031.163208704,664877.024364836
2171,1.67398996790871,0.656424648617394,0.196590164641384,1,1655,54448,949380.451161206,130353.757327901,127474.802095055,2481131.62888346,698362.298277146,678226.51569201,7650205.53187617,2002837.79555634,1967090.74572079,1,1,1770,74389.4210492329,814354.986037693,832367.690756412
2172,1.41242717672139,1.17359517256264,0.300876286544371,1,1655,54448,91870.2557524473,109985.838008149,107556.72272706,217652.419387642,118918.039714058,120322.984659924,239712.930531749,178903.954241876,178485.33061217,1,1,1770,7489.28305822415,586194.845644635,597688.140443792
2173,1.04663222329691,0.927744407113642,0.317528863344341,1,1655,54448,43865.655047108,81501.350344202,79701.3351864707,78362.0241034183,58220.892893508,59286.8721579397,59236.9048964494,54155.4407353312,54461.7648902378,1,1,1770,3347.95107836924,369965.93783179,373843.318468029
2174,1.79607294052839,0.959355108055752,0.236984312382992,1,1655,54448,469868.277951405,139860.369967053,136771.454447944,1360287.40115707,428479.076877094,420922.777025182,3270539.21194432,1208565.54879875,1189843.20983149,1,1,1770,37569.1883102173,893087.944992258,916551.87617465
2175,1.80672515230253,0.932789473119192,0.340294218296185,1,1655,54448,21945.6410883986,140689.85870667,137582.62334012,64825.7961166815,124283.334475,129507.388702649,61490.2808062615,127525.039350517,131797.843055681,1,1,1770,2928.93571966353,879617.991800994,904422.684528495
2176,1.07703972309828,1.29182749715401,0.329713794484269,1,1655,54448,41859.7047936903,83869.1852333247,82016.8747617928,76796.6186503693,60017.7716898289,61214.6339954316,58263.5251400767,55791.1447207291,56187.976033871,1,1,1770,3292.7100723871,385739.812889594,390108.42732034
2177,1.31678977105767,1.04096830872586,0.176955010881647,1,1655,54448,2499060.72816176,102538.544172252,100273.907660313,4578407.66962899,1310865.47867462,1261840.08887019,8287458.37956806,2916847.20744194,2865340.00011821,1,1,1770,185363.319336527,606261.056268893,612032.221124978
2178,0.842853695340455,0.975346154347062,0.166436405177228,1,1655,54448,3056960.82335364,65633.0970744061,64183.5435506444,3797845.73216127,1006315.85342695,966703.665942612,19196354.5627473,1524038.78414454,1494906.29698465,1,1,1770,184126.930330743,330407.91355409,329272.307340309
2179,1.16074185436592,1.23896733337315,0.218930313445162,1,1655,54448,990964.008388675,90387.0781217274,88390.8153604967,1873206.65953122,485730.596198385,469809.300824099,6896008.82244342,1031239.16254144,1011220.12275459,1,1,1770,66338.2903025084,458472.231717087,463204.598021088
2180,1.44555711811408,0.815312316862401,0.268990238045808,1,1655,54448,162571.009214941,112565.669681803,110079.576987489,392661.729258891,161867.209988279,161786.506478519,549524.017531663,301696.127063637,298850.504039939,1,1,1770,12677.8821993391,611100.878632178,623384.119451151
2181,1.05759013984352,0.95352077834541,0.201363270310685,1,1655,54448,1216593.73902225,82354.6443434014,80535.7835821792,2095474.02615974,530086.902172929,511591.120701875,8676132.61066157,1045879.8230767,1025089.31487232,1,1,1770,77778.1892861369,405668.268102162,408490.614189233
2182,0.964758703950793,0.883588040398899,0.279095176281407,1,1655,54448,131478.165651451,75125.8516392975,73466.643894676,217965.468396483,83527.8937101987,83016.3462420206,241404.082240895,109921.170997568,108678.238050432,1,1,1770,8178.02029915871,331032.564354846,333637.184001031
2183,1.12580639766529,1.05826099106343,0.108618671097793,1,1655,54448,13562011.9331808,87666.6508000622,85730.4706067131,6096304.23611214,5843728.9349154,5604597.29102372,167777719.039347,4995084.37916368,5052884.59314787,1,1,1770,1076545.85003244,787367.196024211,777231.053125547
2184,1.69052272625267,0.712714891845826,0.112338169792201,1,1655,54448,8366119.3552798,131641.164785798,128733.776245668,3765777.58595651,5466791.04098401,5248409.50946816,96654427.2063884,5773414.42214655,5906598.79887279,1,1,1770,662138.263899973,1172369.68401105,1176969.90779564
2185,1.95397822102532,0.811645272094756,0.2969750180142,1,1655,54448,71621.5304699555,152156.469112979,148795.985518615,229923.945082654,179401.777661302,184095.867344405,277624.267077078,299504.398769057,301843.205310319,1,1,1770,6853.07067803694,1012363.89075435,1043459.06938248
2186,1.99110677307472,0.708385747042485,0.262179510225542,1,1655,54448,171733.280261444,155047.67297714,151623.335093765,558870.353151302,260587.173856947,262369.474470679,887962.138796597,612565.078317757,608707.932314481,1,1,1770,14553.5416410966,1052679.9892602,1085291.76560678
2187,1.58323276555166,1.07397200493142,0.289120142254978,1,1655,54448,119264.681298517,123286.48538565,120563.615868761,314205.329190026,157411.17892015,158843.892951819,399818.603695823,280704.55136426,279430.144865655,1,1,1770,9971.71222271276,707107.008580181,723585.488448931
2188,1.08350831605494,0.749780362134334,0.120047073543537,1,1655,54448,7328014.49080125,84372.8951794357,82509.4599162989,2396212.37054705,3058159.50059702,2934642.80110709,47388537.156737,2189562.33904221,2232299.15335393,1,1,1770,555175.830317502,581770.110116178,578371.971358033
2189,1.57880603913218,0.992606474005152,0.24817759685684,1,1655,54448,356497.015609266,122941.775780155,120226.519419517,924212.00800392,298987.798000788,294484.67633221,1945457.53086735,726740.515919107,715896.237653521,1,1,1770,27775.9619141453,713947.99900151,729872.479922326
2190,0.936968965828419,1.07400884878589,0.100356816221029,1,1655,54448,16706224.5958738,72961.86210002,71350.4475999942,7940819.27619376,5977135.61028784,5731212.13719918,211849905.401276,4858824.62857526,4882748.24784549,1,1,1770,1285448.23814835,682663.426353533,669957.102855539
2191,1.76250941334292,0.87708176644519,0.239964518195484,1,1655,54448,395742.079556826,137246.774926655,134215.582508684,1132312.15005088,369192.767440274,363723.100366334,2521553.54658346,995483.334710748,980801.968368865,1,1,1770,31702.7968849297,861033.365897112,883336.316535141
2192,1.88672001697123,0.850031270040199,0.142514905333519,1,1655,54448,4826395.11030571,146919.066393935,143674.254555212,7333485.57192092,3575900.35862954,3438437.36342831,37002961.1722089,7704290.30157409,7656591.97257353,1,1,1770,378959.380787366,1204598.28609857,1222415.7767343
2193,1.92037134291604,0.794063476636075,0.119852716068272,1,1655,54448,7797081.88456478,149539.498332038,146236.812394438,3734433.24747183,5807627.22306735,5577706.06349877,95699594.0101208,6773125.35894685,6942039.17033527,1,1,1770,574924.430298733,1401799.69267338,1414348.06182414
2194,1.36426103757694,1.26554590529995,0.290129713213537,1,1655,54448,136297.551612346,106235.136191637,103888.857821757,312201.40380677,136019.066715534,136286.476592199,395942.625095213,230249.226512746,228380.086507229,1,1,1770,10458.4755978084,556325.593403475,566510.422652567
2195,1.09966954290867,0.962811821664218,0.118239107856061,1,1655,54448,9824469.69752474,85631.3714450037,83740.1418404959,3693259.04382615,4146657.48936414,3977958.79616654,86172578.8626271,3198302.48934438,3249374.99260042,1,1,1770,770198.029589125,661351.202430237,655326.511670238
2196,1.42577846217901,1.01096722389339,0.274039650009945,1,1655,54448,174246.879242972,111025.503871099,108573.426831655,415265.774179288,165176.300839889,164777.036748789,597545.801170708,311517.960738067,308314.130095817,1,1,1770,13429.028345659,598174.718181189,609900.567299886
2197,1.90758324032649,1.00618275402812,0.138371980481315,1,1655,54448,6321400.32466112,148543.687572357,145262.994822037,5091939.10158448,4699413.66276514,4515451.36409009,63073890.4042882,6943890.584814,7017365.67367398,1,1,1770,483835.23581448,1307287.94580861,1322622.63647758
2198,0.95494123948738,1.11908203756902,0.203816020127851,1,1655,54448,1338468.22787332,74361.3647518176,72719.0412426051,2103324.51701573,520056.863736214,501320.539695046,9380967.22688325,943737.186700689,924586.962124866,1,1,1770,80995.9175746122,353419.519777142,354782.463533089
2199,0.969768243096769,0.847757226438262,0.265813854895532,1,1655,54448,184989.05966466,75515.944926998,73848.1216952978,307937.218789999,103802.7727951,102478.414442329,410619.133753285,150758.710115174,148628.144113048,1,1,1770,11299.6002883361,334708.338626313,337329.870097047
2200,1.9851156912744,1.1380043047131,0.179891708388459,1,1655,54448,2534606.66213866,154581.146869994,151167.112546754,6396692.67921051,2040479.00757901,1968120.94158705,11251191.2982722,6293556.02829415,6195839.7101873,1,1,1770,197654.38223164,1180884.07269123,1207794.41042881
